run_id,checkpoint_step,checkpoint_artifact_manifest_sha256,problem_id,domain,math500_level,sample_kind,pool_identity,candidate_index,pair_key,generation_seed,problem_hash,rendered_prompt_sha256,completion_text,completion_token_ids,completion_mask,exact_token_count,eos,truncated,scalar_reward,answer_block_component,strict_protocol_component,valid_answer_component,correctness_component,canonical_status,verifier_detail,format_valid,parseable,canonical_correct,pass1_contribution,pass4_candidate_contribution,pass4_group_pass,base_canonical_correct,base_canonical_status,ppo_canonical_correct,ppo_canonical_status
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:1010,gsm8k,,pass1,all_400_single_candidate,0,gsm8k:test:1010::pass1::generation:0,16108292376547987155,21d874ff176855d77452743493065606d8c67f00554156963edfbaccfa19da0d,3e84a9b3a8c7070fa05db29c4237d0c41f9e8c5e77e14cd030f43df2c427ef58,"<reasoning>Tony runs 10 + 4 = 14 laps. Stacy runs half of Tony's laps: 14 / 2 = 7 laps. Quinn runs 7 - 2 = 5 laps. Bethany runs 10 more laps than Quinn: 5 + 10 = 15 more laps.</reasoning>
<answer>15</answer>","[27,19895,287,28550,3549,8473,220,16,15,488,220,19,284,220,16,19,49955,13,97325,8473,4279,315,18528,594,49955,25,220,16,19,608,220,17,284,220,22,49955,13,40523,8473,220,22,481,220,17,284,220,20,49955,13,28003,3767,8473,220,16,15,803,49955,1091,40523,25,220,20,488,220,16,15,284,220,16,20,803,49955,3918,19895,287,397,27,9217,29,16,20,522,9217,29,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",85,True,False,0.2,0.05,0.05,0.1,0.0,wrong_answer,,True,True,False,0,,,True,verified_pass,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:1010,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,0,gsm8k:test:1010::pass4::generation:0,13767510943721496580,21d874ff176855d77452743493065606d8c67f00554156963edfbaccfa19da0d,3e84a9b3a8c7070fa05db29c4237d0c41f9e8c5e77e14cd030f43df2c427ef58,"Bethany runs 10 laps. Trey runs 14 (10+4). Shaelyn runs 7 (14/2). Quinn runs 5 (7-2).

Bethany runs 3 more laps than Quinn.

.<answer>3</answer>","[91603,3767,8473,220,16,15,49955,13,81460,8473,220,16,19,320,16,15,10,19,568,27970,91509,8473,220,22,320,16,19,14,17,568,40523,8473,220,20,320,22,12,17,3593,91603,3767,8473,220,18,803,49955,1091,40523,382,15757,9217,29,18,522,9217,29,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",57,True,False,0.15,0.05,0.0,0.1,0.0,format_error,each tag must appear exactly once,False,False,False,,0,1,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:1010,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,1,gsm8k:test:1010::pass4::generation:1,7763497624928969624,21d874ff176855d77452743493065606d8c67f00554156963edfbaccfa19da0d,3e84a9b3a8c7070fa05db29c4237d0c41f9e8c5e77e14cd030f43df2c427ef58,"Bethany runs 10 laps per hour. Trey runs 10 + 4 = 14 laps. Shaelyn runs 14 / 2 = 7 laps. Quinn runs 7 - 2 = 5 laps.

So Bethany runs 10 - 5 = 5 more laps than Quinn.","[91603,3767,8473,220,16,15,49955,817,6460,13,81460,8473,220,16,15,488,220,19,284,220,16,19,49955,13,27970,91509,8473,220,16,19,608,220,17,284,220,22,49955,13,40523,8473,220,22,481,220,17,284,220,20,49955,382,4416,28003,3767,8473,220,16,15,481,220,20,284,220,20,803,49955,1091,40523,13,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",69,True,False,0.0,0.0,0.0,0.0,0.0,format_error,each tag must appear exactly once,False,False,False,,0,1,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:1010,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,2,gsm8k:test:1010::pass4::generation:2,4812517035490911045,21d874ff176855d77452743493065606d8c67f00554156963edfbaccfa19da0d,3e84a9b3a8c7070fa05db29c4237d0c41f9e8c5e77e14cd030f43df2c427ef58,"<reasoning>Treys runs 4 more laps than Bethany: 10 + 4 = 14 laps.
Shaelyns runs half as many laps as Trey: 14 / 2 = 7 laps.
Quinn runs 2 fewer laps than Shaelyn: 7 - 2 = 5 laps.

Bethany runs 10 laps.</reasoning>
<answer>5</answer>","[27,19895,287,28550,265,1047,8473,220,19,803,49955,1091,28003,3767,25,220,16,15,488,220,19,284,220,16,19,49955,624,62316,974,4412,8473,4279,438,1657,49955,438,81460,25,220,16,19,608,220,17,284,220,22,49955,624,2183,6130,8473,220,17,16745,49955,1091,27970,91509,25,220,22,481,220,17,284,220,20,49955,382,91603,3767,8473,220,16,15,49955,3918,19895,287,397,27,9217,29,20,522,9217,29,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",89,True,False,1.0,0.05,0.05,0.1,0.8,verified_pass,,True,True,True,,1,1,True,verified_pass,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:1010,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,3,gsm8k:test:1010::pass4::generation:3,7817756587793302410,21d874ff176855d77452743493065606d8c67f00554156963edfbaccfa19da0d,3e84a9b3a8c7070fa05db29c4237d0c41f9e8c5e77e14cd030f43df2c427ef58,"<reasoning>Tony runs 10 + 4 = 14 laps per hour. 
Shauna can run 14 / 2 = 7 laps an hour.  
Quinn can run 7 - 2 = 5 laps.  
Therefore, Tony runs 10 - 5 = 5 more laps than Quinn. </reasoning>
<answer>5</answer>","[27,19895,287,28550,3549,8473,220,16,15,488,220,19,284,220,16,19,49955,817,6460,13,715,62316,8565,646,1598,220,16,19,608,220,17,284,220,22,49955,458,6460,13,2303,2183,6130,646,1598,220,22,481,220,17,284,220,20,49955,13,2303,54815,11,18528,8473,220,16,15,481,220,20,284,220,20,803,49955,1091,40523,13,690,19895,287,397,27,9217,29,20,522,9217,29,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",84,True,False,1.0,0.05,0.05,0.1,0.8,verified_pass,,True,True,True,,1,1,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:463,gsm8k,,pass1,all_400_single_candidate,0,gsm8k:test:463::pass1::generation:0,4852639181548843259,5ee6b042514f5d82347168899cf1ca00bd69a34af5693d8bf98c39393b869f44,cea291cfad63cc74e462af9675991ca93678014cd8e67fbc2631145cb1bb61a9,"The tip is \( \frac{1}{5} \) of the cost of the pizza, which \( \$1 \). Therefore, the total amount to be given includes the pizza cost plus the tip: \( \$1 + \$1 = \$2 \).

The total amount Ashley should give the delivery man is $2.","[785,11552,374,17767,1124,37018,90,16,15170,20,92,1124,8,315,279,2783,315,279,22502,11,892,17767,32882,16,1124,568,15277,11,279,2790,3311,311,387,2661,5646,279,22502,2783,5519,279,11552,25,17767,32882,16,488,32882,16,284,32882,17,1124,3593,785,2790,3311,37118,1265,2968,279,9691,883,374,400,17,13,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",67,True,False,0.0,0.0,0.0,0.0,0.0,format_error,each tag must appear exactly once,False,False,False,0,,,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:463,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,0,gsm8k:test:463::pass4::generation:0,14004458001803427924,5ee6b042514f5d82347168899cf1ca00bd69a34af5693d8bf98c39393b869f44,cea291cfad63cc74e462af9675991ca93678014cd8e67fbc2631145cb1bb61a9,"The base cost is $15. A tip equal to 1/5 of this means tipping is (1/5) * $15 = $1.

Total amount Ashley should give: Base + Tip = $15 + $1 = $6

Therefore, the answer is $6.","[785,2331,2783,374,400,16,20,13,362,11552,6144,311,220,16,14,20,315,419,3363,71193,374,320,16,14,20,8,353,400,16,20,284,400,16,382,7595,3311,37118,1265,2968,25,5351,488,29873,284,400,16,20,488,400,16,284,400,21,271,54815,11,279,4226,374,400,21,13,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",63,True,False,0.0,0.0,0.0,0.0,0.0,format_error,each tag must appear exactly once,False,False,False,,0,0,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:463,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,1,gsm8k:test:463::pass4::generation:1,1229360832939058488,5ee6b042514f5d82347168899cf1ca00bd69a34af5693d8bf98c39393b869f44,cea291cfad63cc74e462af9675991ca93678014cd8e67fbc2631145cb1bb61a9,"The base cost of the pizza is $15. A tip that is 1/5 of this cost is calculated as \( \frac{1}{5} \times 15 = 3 \) dollars.

Therefore, Ashley should give a total of \( 15 + 3 = 18 \) dollars to the delivery man.","[785,2331,2783,315,279,22502,374,400,16,20,13,362,11552,429,374,220,16,14,20,315,419,2783,374,16588,438,17767,1124,37018,90,16,15170,20,92,1124,15136,220,16,20,284,220,18,1124,8,11192,382,54815,11,37118,1265,2968,264,2790,315,17767,220,16,20,488,220,18,284,220,16,23,1124,8,11192,311,279,9691,883,13,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",73,True,False,0.0,0.0,0.0,0.0,0.0,format_error,each tag must appear exactly once,False,False,False,,0,0,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:463,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,2,gsm8k:test:463::pass4::generation:2,12258335916116558341,5ee6b042514f5d82347168899cf1ca00bd69a34af5693d8bf98c39393b869f44,cea291cfad63cc74e462af9675991ca93678014cd8e67fbc2631145cb1bb61a9,"The cost for the pizza itself is $15. A tip equal to 1/5 of this amount is \( \frac{1}{5} \times 15 = \$1 \).

Therefore, Ashley should give the delivery man a total of $6.","[785,2783,369,279,22502,5086,374,400,16,20,13,362,11552,6144,311,220,16,14,20,315,419,3311,374,17767,1124,37018,90,16,15170,20,92,1124,15136,220,16,20,284,32882,16,1124,3593,54815,11,37118,1265,2968,279,9691,883,264,2790,315,400,21,13,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",56,True,False,0.0,0.0,0.0,0.0,0.0,format_error,each tag must appear exactly once,False,False,False,,0,0,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:463,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,3,gsm8k:test:463::pass4::generation:3,7788745021301299500,5ee6b042514f5d82347168899cf1ca00bd69a34af5693d8bf98c39393b869f44,cea291cfad63cc74e462af9675991ca93678014cd8e67fbc2631145cb1bb61a9,"To calculate the tip, multiply $15 by 1/5: 
$15 * 1/5 = $3
Total amount for the order including tip: $15 + $3 = $8

Therefore, Ashley should give the delivery man $8.","[1249,11047,279,11552,11,30270,400,16,20,553,220,16,14,20,25,715,3,16,20,353,220,16,14,20,284,400,18,198,7595,3311,369,279,1973,2670,11552,25,400,16,20,488,400,18,284,400,23,271,54815,11,37118,1265,2968,279,9691,883,400,23,13,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",58,True,False,0.0,0.0,0.0,0.0,0.0,format_error,each tag must appear exactly once,False,False,False,,0,0,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:758,gsm8k,,pass1,all_400_single_candidate,0,gsm8k:test:758::pass1::generation:0,17222299055620650779,86462eb34c537dc3437730f5d0a13c914e8e726fecc4f3b35c8db6aa89c0768e,a1406b95283ee7c92d7762b30e5dc5efac5dcfeed3713cbccd7d0552fdb1fd36,"The original price is $140. With a 5% discount, you'll save \(140 \times \frac{5}{100} = \$7\). Therefore, you'll pay \(140 - 7 = \$133\).","[785,4024,3349,374,400,16,19,15,13,3085,264,220,20,4,11089,11,498,3278,3581,17767,16,19,15,1124,15136,1124,37018,90,20,15170,16,15,15,92,284,32882,22,59,568,15277,11,498,3278,2291,17767,16,19,15,481,220,22,284,32882,16,18,18,59,568,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",59,True,False,0.0,0.0,0.0,0.0,0.0,format_error,each tag must appear exactly once,False,False,False,0,,,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:758,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,0,gsm8k:test:758::pass4::generation:0,17574359968205459254,86462eb34c537dc3437730f5d0a13c914e8e726fecc4f3b35c8db6aa89c0768e,a1406b95283ee7c92d7762b30e5dc5efac5dcfeed3713cbccd7d0552fdb1fd36,"<reasoning>A 5% discount on $140 means reducing it by 5/100 * $140 = $7. So, you'll pay $140 - $7 = $133.</reasoning>
<answer>$133</answer>","[27,19895,287,23465,220,20,4,11089,389,400,16,19,15,3363,17719,432,553,220,20,14,16,15,15,353,400,16,19,15,284,400,22,13,2055,11,498,3278,2291,400,16,19,15,481,400,22,284,400,16,18,18,3918,19895,287,397,27,9217,23586,16,18,18,522,9217,29,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",63,True,False,0.1,0.05,0.05,0.0,0.0,parse_error,,True,False,False,,0,0,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:758,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,1,gsm8k:test:758::pass4::generation:1,6329680394873294178,86462eb34c537dc3437730f5d0a13c914e8e726fecc4f3b35c8db6aa89c0768e,a1406b95283ee7c92d7762b30e5dc5efac5dcfeed3713cbccd7d0552fdb1fd36,"The original price is $140. A 5% discount means you save 5/100 * $140 = $7 on each item. So, you will pay $140 - $7 = $133 after the discount.","[785,4024,3349,374,400,16,19,15,13,362,220,20,4,11089,3363,498,3581,220,20,14,16,15,15,353,400,16,19,15,284,400,22,389,1817,1509,13,2055,11,498,686,2291,400,16,19,15,481,400,22,284,400,16,18,18,1283,279,11089,13,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",57,True,False,0.0,0.0,0.0,0.0,0.0,format_error,each tag must appear exactly once,False,False,False,,0,0,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:758,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,2,gsm8k:test:758::pass4::generation:2,15445868655481329286,86462eb34c537dc3437730f5d0a13c914e8e726fecc4f3b35c8db6aa89c0768e,a1406b95283ee7c92d7762b30e5dc5efac5dcfeed3713cbccd7d0552fdb1fd36,"<reasoning>A 5% discount on $140 means subtract 5 from 100%, or multiply by 95%.  
<answer>$131</answer>","[27,19895,287,23465,220,20,4,11089,389,400,16,19,15,3363,32256,220,20,504,220,16,15,15,13384,476,30270,553,220,24,20,14360,2303,27,9217,23586,16,18,16,522,9217,29,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",41,True,False,0.05,0.05,0.0,0.0,0.0,format_error,each tag must appear exactly once,False,False,False,,0,0,False,format_error,False,parse_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:758,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,3,gsm8k:test:758::pass4::generation:3,11071058824204012818,86462eb34c537dc3437730f5d0a13c914e8e726fecc4f3b35c8db6aa89c0768e,a1406b95283ee7c92d7762b30e5dc5efac5dcfeed3713cbccd7d0552fdb1fd36,"<reasoning>A discount is 5%, which means paying 95%. Multiply the original price by this percentage: $$140 \times (1 - 0.05) = 140 \times 0.95$$</reasoning>
<answer>$133$</answer>","[27,19895,287,23465,11089,374,220,20,13384,892,3363,12515,220,24,20,14360,71059,279,4024,3349,553,419,11414,25,26107,16,19,15,1124,15136,320,16,481,220,15,13,15,20,8,284,220,16,19,15,1124,15136,220,15,13,24,20,14085,522,19895,287,397,27,9217,23586,16,18,18,3,522,9217,29,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",67,True,False,0.1,0.05,0.05,0.0,0.0,parse_error,,True,False,False,,0,0,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:826,gsm8k,,pass1,all_400_single_candidate,0,gsm8k:test:826::pass1::generation:0,14723337787798785640,9e33b3f8778dc9778babfadb44de67a62cc1267c57c03b7712c71f732f033ae7,5551cbb2b43b81c6ccda5d6a68028a094c9715def7b5e8b6a300571952c5bdb0,"<Cindy had 5 green eggs.
She had 10 blue eggs (twice as many as green).
She had 9 pink eggs (one fewer than blue).

For yellow eggs: \( \frac{9}{3} = 3 \)

Total: \( 5 + 10 + 9 + 3 = 27 \) eggs.

Therefore, Cindy had 27 eggs altogether.>

<answer>27</answer>","[20373,48990,1030,220,20,6176,18805,624,7941,1030,220,16,15,6303,18805,320,15560,558,438,1657,438,6176,4292,7941,1030,220,24,18217,18805,320,603,16745,1091,6303,3593,2461,13753,18805,25,17767,1124,37018,90,24,15170,18,92,284,220,18,1124,692,7595,25,17767,220,20,488,220,16,15,488,220,24,488,220,18,284,220,17,22,1124,8,18805,382,54815,11,69331,1030,220,17,22,18805,30055,13,1339,27,9217,29,17,22,522,9217,29,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",95,True,False,0.15,0.05,0.0,0.1,0.0,format_error,each tag must appear exactly once,False,False,False,0,,,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:826,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,0,gsm8k:test:826::pass4::generation:0,4923424001155321067,9e33b3f8778dc9778babfadb44de67a62cc1267c57c03b7712c71f732f033ae7,5551cbb2b43b81c6ccda5d6a68028a094c9715def7b5e8b6a300571952c5bdb0,"<Cindy has 5 green eggs. Twice as many blue eggs: 5 x 2 = 10 blue eggs. One fewer pink eggs than blue: 10 - 1 = 9 pink eggs. One-third as many yellow eggs as pink: 9 / 3 = 3 yellow eggs. Total: 5 + 10 + 9 + 3 = 27 eggs.>

<answer>27</answer>","[20373,48990,702,220,20,6176,18805,13,93566,438,1657,6303,18805,25,220,20,856,220,17,284,220,16,15,6303,18805,13,3776,16745,18217,18805,1091,6303,25,220,16,15,481,220,16,284,220,24,18217,18805,13,3776,29177,438,1657,13753,18805,438,18217,25,220,24,608,220,18,284,220,18,13753,18805,13,10657,25,220,20,488,220,16,15,488,220,24,488,220,18,284,220,17,22,18805,13,1339,27,9217,29,17,22,522,9217,29,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",95,True,False,0.15,0.05,0.0,0.1,0.0,format_error,each tag must appear exactly once,False,False,False,,0,0,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:826,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,1,gsm8k:test:826::pass4::generation:1,1639450247266895213,9e33b3f8778dc9778babfadb44de67a62cc1267c57c03b7712c71f732f033ae7,5551cbb2b43b81c6ccda5d6a68028a094c9715def7b5e8b6a300571952c5bdb0,"<Cindy had 5 green eggs, 10 blue (twice as many), 9 pink (one less than blue), and 3 yellow (one-third as many). Total: 5 + 10 + 9 + 3 = 27 eggs.>

<27>...","[20373,48990,1030,220,20,6176,18805,11,220,16,15,6303,320,15560,558,438,1657,701,220,24,18217,320,603,2686,1091,6303,701,323,220,18,13753,320,603,29177,438,1657,568,10657,25,220,20,488,220,16,15,488,220,24,488,220,18,284,220,17,22,18805,13,1339,27,17,22,29,1112,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",64,True,False,0.0,0.0,0.0,0.0,0.0,format_error,each tag must appear exactly once,False,False,False,,0,0,False,format_error,False,format_error
grpo_final_formal_1p5b_seed42_20260721T034104Z,32,c0c1a3dc04b28d8d42463009b728b3ffd144e677c35e5d3ace2749fc925fa65a,gsm8k:test:826,gsm8k,,pass4,fixed_100_problem_independent_four_candidate,2,gsm8k:test:826::pass4::generation:2,7824168090991755440,9e33b3f8778dc9778babfadb44de67a62cc1267c57c03b7712c71f732f033ae7,5551cbb2b43b81c6ccda5d6a68028a094c9715def7b5e8b6a300571952c5bdb0,"<Cindy had 5 green eggs. Twice that were blue: 10. One less pink than blue: 9. One third as many yellow as pink: 3. Total: 5 + 10 + 9 + 3 = 27 eggs.>

<answer>27</answer>","[20373,48990,1030,220,20,6176,18805,13,93566,429,1033,6303,25,220,16,15,13,3776,2686,18217,1091,6303,25,220,24,13,3776,4843,438,1657,13753,438,18217,25,220,18,13,10657,25,220,20,488,220,16,15,488,220,24,488,220,18,284,220,17,22,18805,13,1339,27,9217,29,17,22,522,9217,29,151645]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",67,True,False,0.15,0.05,0.0,0.1,0.0,format_error,each tag must appear exactly once,False,False,False,,0,0,False,format_error,False,format_error
